document_id;word_id;word;sentence;Sin�nimos
211;4317;ingesta;Como durante el verano reducimos la ingesta de alimentos, debemos prestar más atención a un correcto aporte de minerales como el fósforo, el potasio, el magnesio y el calcio.;consumo
211;4317;ingesta;La ingesta de agua o refrescos a veces no es suficiente, ya que no se recuperan todas las sales minerales o vitaminas que se pierden;consumo
211;6104;activos;Cómo mantenernos activos este verano a través de la nutrición objetiva;enérgicos
211;6105;inclemente;Los cambios bruscos de temperatura, el inclemente sol y la dificultad para conciliar el sueño por culpa del calor son algunos de los retos que nos plantea el verano;severo
211;6107;estival;La nutrición objetiva es la estrategia adecuada para dar al cuerpo el apoyo que necesita durante el periodo estival;veraniego
211;6108;carencia;Evitar la carencia de nutrientes ingiriendo las vitaminas, los minerales y las proteínas que necesitamos es la solución para cuidarnos y continuar activos durante estos meses.;falta
211;6109;ingiriendo;Evitar la carencia de nutrientes ingiriendo las vitaminas, los minerales y las proteínas que necesitamos es la solución para cuidarnos y continuar activos durante estos meses.;tomando
211;6132;rehidratar;Es recomendable tomar bebidas especialmente diseñadas para rehidratar ricas en electrolitos, vitaminas, antioxidantes y sales minerales.;hidratar
211;6138;proclive;La mala alimentación e hidratación y los cambios bruscos de temperatura hacen que nuestro organismo pueda ser más proclive a los resfriados de verano;propenso
211;6140;estío;¡La vitamina C tampoco debe faltar durante el estío!;verano
212;1302;tasas;"En concreto, las variables de calidad de la dieta que más se asocian con tasas reducidas de impedimento físico incidente se refieren a un mayor consumo de frutas y verduras; menor consumo de bebidas azucaradas, de grasas insaturadas trans, de sodio y la ingesta moderada de alcohol";índices
212;1879;revela;Un nuevo estudio publicado en el Journal of Nutrition revela que el consumo de una a dos porciones (de 30 gramos) de nueces por semana se asocia con un menor riesgo de desarrollar alteraciones en la función física durante el envejecimiento, lo que permite a las personas mayores, sobre todo a las mujeres, mantener su independencia a lo largo de este proceso;explica, expone, informa
212;4317;ingesta;"En concreto, las variables de calidad de la dieta que más se asocian con tasas reducidas de impedimento físico incidente se refieren a un mayor consumo de frutas y verduras; menor consumo de bebidas azucaradas, de grasas insaturadas trans, de sodio y la ingesta moderada de alcohol";consumo
212;4317;ingesta;También, entre los componentes de los alimentos, se determinó que la relación más fuerte con el envejecimiento saludable corresponde a la ingesta de nueces, naranjas, zumo de naranja, manzanas, peras y lechuga romana.;consumo
212;4700;cotidianas;"Además, hace énfasis en que ""el mensaje que nos deja este estudio es que el consumo de una dieta saludable, incluyendo ciertos alimentos como las nueces y otros alimentos completos, pueden ayudar a las personas mayores a mantener la capacidad de realizar las tareas básicas cotidianas a medida que envejecen; como por ejemplo, cargar las compras o vestirse ellos mismos"".";habituales
212;4858;énfasis;Esta investigación hace énfasis en que es más importante la calidad de la dieta en su conjunto, frente al consumo de alimentos individuales, en la obtención de un mayor impacto en la reducción del riesgo de alteraciones de la función física;hace hincapié
212;5088;evidencian;"""Estos resultados se suman a la gran cantidad de investigaciones que evidencian los numerosos beneficios de seguir dieta saludable para las mujeres";muestran, demuestran
212;6159;adicional;"De todas maneras, se necesita investigación adicional que ayude a comprender mejor cómo la dieta y estilo de vida pueden contribuir a mantener nuestra salud y bienestar a medida que envejecemos"", dijo la Dra";complementaria
213;826;periodos;El climaterio o pre-menopausia suele empezar entorno a los 45-48 años, son periodos sin regla durante los cuáles aparecen todos los síntomas de la menopausia y períodos con ciclos absolutamente normales;épocas, tiempos
213;1403;mama;La sensibilidad de la mama;pecho, seno
213;1403;mama;“Los cambios en la mama se deben, principalmente, a la pérdida del ritmo cíclico de las reglas;pecho, seno
213;1403;mama;Además, muchas mujeres se quejan de dolor de mama en esta etapa y son los ovarios los ‘culpables’;pecho, seno
213;1419;gradual;El pecho, señala la doctora Fernández, sufre un cambio gradual en cuanto a los componentes de la mama desde los 30 años;progresivo, escalonado, paulatino
213;2280;enfatiza;Durante la menopausia no hay que usar un sujetador especial, “hay que utilizar el sujetador de siempre pero hay que elegirlo bien desde el principio”, enfatiza la doctora;resalta, acentúa
213;3089;pasajero;En este sentido, la doctora Fernández advierte que es un dolor pasajero y que “hay cremas especiales tanto para deshinchar las mamas como para evitar el dolor”.;transitorio
213;6169;pecho;El cuidado del pecho ante la menopausia;busto, seno, mama
213;6170;ciclo menstrual;Se considera que una mujer ha entrado en la menopausia cuando deja de tener su ciclo menstrual regular, lo que indica que su fase reproductiva ha terminado;periodo , regla
213;6173;climaterio;El climaterio o pre-menopausia suele empezar entorno a los 45-48 años, son periodos sin regla durante los cuáles aparecen todos los síntomas de la menopausia y períodos con ciclos absolutamente normales;menopausia
213;6175;regla;El climaterio o pre-menopausia suele empezar entorno a los 45-48 años, son periodos sin regla durante los cuáles aparecen todos los síntomas de la menopausia y períodos con ciclos absolutamente normales;menstruación, periodo
213;6183;cíclico;“Los cambios en la mama se deben, principalmente, a la pérdida del ritmo cíclico de las reglas;periódico
213;6186;ováricas;Las mamas responden a las órdenes de las hormonas ováricas, aumentando y disminuyendo de volumen a destiempo”, indica la doctora Fernández.;de los ovarios
213;6187;mamas;Las mamas responden a las órdenes de las hormonas ováricas, aumentando y disminuyendo de volumen a destiempo”, indica la doctora Fernández.;pechos, senos
213;6187;mamas;Se recomienda utilizar un sujetador adecuado de día que se adapte a la parte externa de las mamas, con tirantes convenientemente anchos para no castigar los hombros y unas copas adecuadas al tamaño/peso de las mismas y a la actitud postural.;pechos, senos
213;6192;diurno;“Es el único sujetador que tiene acción directa sobre la espalda con uso diurno y nocturno evitando esa tendencia a doblarse ya que actúa como corrector postural”, añade.;de día, de noche
213;6193;nocturno;“Es el único sujetador que tiene acción directa sobre la espalda con uso diurno y nocturno evitando esa tendencia a doblarse ya que actúa como corrector postural”, añade.;de noche
213;6194;postural;“Es el único sujetador que tiene acción directa sobre la espalda con uso diurno y nocturno evitando esa tendencia a doblarse ya que actúa como corrector postural”, añade.;de la postura
213;6195;pertinentes;La menopausia nos recuerda que el cuerpo envejece y no sirve de nada negarlo pero la mejor manera de afrontar esta etapa es controlar la alimentación, realizar actividad física de forma regular y tomar medidas pertinentes para envejecer bien.;necesarias, oportunas, adecuadas
214;399;rendimiento;Con la pérdida del 1% del agua corporal total, ya aparece la sensación de sed, y está clínicamente demostrado que una disminución del 2% reduce el rendimiento y la función mental, además de aumentar el ritmo cardiaco y aparecer dificultades en el mantenimiento de la presión arterial;productividad
214;399;rendimiento;El rendimiento físico tiende a disminuir cuando la falta de líquidos supera un 1-3% del peso corporal, por ello, es conveniente realizar el ejercicio a primera hora de la mañana o última de la tarde para evitar un aumento excesivo de la temperatura corporal causado por una reducción de la sudoración y del flujo sanguíneo, inducido por la deshidratación.;productividad
214;485;organismo;Hidratación y nutrición deben ir dadas de la mano en el camino hacia el bienestar general de nuestro organismo;cuerpo
214;588;fatiga;Así, las bebidas sin alcohol durante el viaje nos ayudarán a reducir la fatiga en carretera.;cansancio
214;628;pilar;El agua es un pilar esencial en la estructura de nuestra alimentación diaria, y hoy, Día Nacional de la Nutrición que este año comparte el lema «Hidratación también es salud», merece reflexionar sobre su estrecha relación con la nutrición como fuente y garantía de bienestar.;apoyo, sostén, base 
214;1781;déficit;En nuestra rutina alimentaria diaria, no es recomendable esperar a tener sed, pues esa sensación denotará un déficit de agua interno que podría afectar al funcionamiento normal de nuestro organismo.;falta, carencia
214;4076;componente;Es el componente mayoritario de nuestro cuerpo humano, protege nuestro cerebro y articulaciones, transporta los nutrientes a las células de nuestro cuerpo, retira las sustancias de deshecho y regula nuestra temperatura corporal;elemento, factor
214;4308;nutrición;El agua es un pilar esencial en la estructura de nuestra alimentación diaria, y hoy, Día Nacional de la Nutrición que este año comparte el lema «Hidratación también es salud», merece reflexionar sobre su estrecha relación con la nutrición como fuente y garantía de bienestar.;alimentación, alimentación
214;4308;nutrición;Hidratación y nutrición deben ir dadas de la mano en el camino hacia el bienestar general de nuestro organismo;alimentación
214;4317;ingesta;Si bien se recomienda que la ingesta de líquidos se reparta de forma equitativa a lo largo de todo el día, hay tres situaciones concretas en las que hay que prestar una atención especial a la hidratación.;consumo
214;4317;ingesta;De hecho, encontramos en el agua a un gran aliado para evitar el aumento de peso, ya que durante la ingesta de alimentos impide que nos excedamos en calorías, contribuyendo en la ocupación del estómago.;consumo
214;5066;hidratación;Momentos clave de hidratación;consumo
214;6108;carencia;Por el contrario, una carencia en la hidratación ocasionará que nuestro cuerpo almacene más agua si cabe, pues ante la ausencia de la cantidad suficiente, comenzará a acumularla al atravesar una situación de escasez.;falta
214;6109;ingiriendo;La deshidratación que se produce durante la realización de ejercicio físico debe prevenirse ingiriendo la suficiente cantidad de bebidas, antes, durante y después del esfuerzo.;tomando
214;6202;denotará;En nuestra rutina alimentaria diaria, no es recomendable esperar a tener sed, pues esa sensación denotará un déficit de agua interno que podría afectar al funcionamiento normal de nuestro organismo.;indicará, mostrará
214;6204;clínicamente;Con la pérdida del 1% del agua corporal total, ya aparece la sensación de sed, y está clínicamente demostrado que una disminución del 2% reduce el rendimiento y la función mental, además de aumentar el ritmo cardiaco y aparecer dificultades en el mantenimiento de la presión arterial;médicamente
214;6207;aliados;Caldos, sopas, verduras, frutas, zumos naturales, batidos, leche, bebidas vegetales,… son aliados para un correcto equilibrio hídrico y contribuyen a alcanzar la cantidad diaria recomendada.;buenos
214;6209;hídrico;Caldos, sopas, verduras, frutas, zumos naturales, batidos, leche, bebidas vegetales,… son aliados para un correcto equilibrio hídrico y contribuyen a alcanzar la cantidad diaria recomendada.;del agua
214;6213;flujo sanguíneo;El cerebro recibe un 20% del total del flujo sanguíneo, y si nuestro cuerpo está deshidratado, el volumen de sangre, incluida la que alcanza el cerebro, se verá reducida;circulación de la sangre
214;6213;flujo sanguíneo;El rendimiento físico tiende a disminuir cuando la falta de líquidos supera un 1-3% del peso corporal, por ello, es conveniente realizar el ejercicio a primera hora de la mañana o última de la tarde para evitar un aumento excesivo de la temperatura corporal causado por una reducción de la sudoración y del flujo sanguíneo, inducido por la deshidratación.;circulación de la sangre
214;6214;sanguíneo;El cerebro recibe un 20% del total del flujo sanguíneo, y si nuestro cuerpo está deshidratado, el volumen de sangre, incluida la que alcanza el cerebro, se verá reducida;de la sangre
214;6215;flujo;El cerebro recibe un 20% del total del flujo sanguíneo, y si nuestro cuerpo está deshidratado, el volumen de sangre, incluida la que alcanza el cerebro, se verá reducida;circulación, movimiento
214;6217;evidencias científicas;Además, existen evidencias científicas que corroboran que proporcionar a nuestro organismo la cantidad adecuada de líquidos reducirá la gravedad del dolor de cabeza, del cansancio y de la pérdida de concentración.;pruebas científicas
214;6217;evidencias científicas;Debemos tomar líquidos no solo fuera de las comidas, sino también durante las mismas, pues no hay evidencias científicas fiables que sostengan que beber mientras se come hace engordar;pruebas científicas
214;6218;evidencias;Además, existen evidencias científicas que corroboran que proporcionar a nuestro organismo la cantidad adecuada de líquidos reducirá la gravedad del dolor de cabeza, del cansancio y de la pérdida de concentración.;pruebas
214;6219;corroboran;Además, existen evidencias científicas que corroboran que proporcionar a nuestro organismo la cantidad adecuada de líquidos reducirá la gravedad del dolor de cabeza, del cansancio y de la pérdida de concentración.;confirman
214;6225;sudoración;El rendimiento físico tiende a disminuir cuando la falta de líquidos supera un 1-3% del peso corporal, por ello, es conveniente realizar el ejercicio a primera hora de la mañana o última de la tarde para evitar un aumento excesivo de la temperatura corporal causado por una reducción de la sudoración y del flujo sanguíneo, inducido por la deshidratación.;sudor
214;6225;sudoración;En tercer lugar, cuando conducimos, al encontrarnos en un espacio cerrado donde suele elevarse la temperatura, podemos experimentar un exceso de sudoración que implicará grandes pérdidas de agua y sales minerales, incluso con aire acondicionado si se trata de trayectos largos;sudar
214;6227;trayectos;En tercer lugar, cuando conducimos, al encontrarnos en un espacio cerrado donde suele elevarse la temperatura, podemos experimentar un exceso de sudoración que implicará grandes pérdidas de agua y sales minerales, incluso con aire acondicionado si se trata de trayectos largos;viajes, distancias
214;6231;excedamos;De hecho, encontramos en el agua a un gran aliado para evitar el aumento de peso, ya que durante la ingesta de alimentos impide que nos excedamos en calorías, contribuyendo en la ocupación del estómago.;propasemos
214;6234;ocasionará;Por el contrario, una carencia en la hidratación ocasionará que nuestro cuerpo almacene más agua si cabe, pues ante la ausencia de la cantidad suficiente, comenzará a acumularla al atravesar una situación de escasez.;causará
214;6238;apta;Fuentes de salud, el agua y los alimentos propios de la Dieta Mediterránea siempre deben bailar al mismo son y con el mismo protagonismo en nuestra rutina alimentaria, pues es su equilibrio y complementariedad lo que nos garantiza haber optado por la fórmula nutricional correcta y apta para todas las etapas de la vida.;adecuada
215;862;derivar;Por este motivo, es importante alejarse de las llamadas “personas tóxicas”, que son aquellas que nos hacen sentir mal y cuya compañía puede llegar a influir, más de lo que pensamos, en la salud, causando dolores de cabeza, ansiedad, depresión y afectarnos al sueño, y muchas otras dolencias que pueden derivar en problemas más serios.;originar
215;2156;dolencias;Por este motivo, es importante alejarse de las llamadas “personas tóxicas”, que son aquellas que nos hacen sentir mal y cuya compañía puede llegar a influir, más de lo que pensamos, en la salud, causando dolores de cabeza, ansiedad, depresión y afectarnos al sueño, y muchas otras dolencias que pueden derivar en problemas más serios.;males, enfermedades
215;6245;tajantes;Este alivio que sentimos cuando nos alejamos de ellos, indica que debemos ser tajantes con las personas tóxicas y alejarnos lo máximo posible;contundentes
215;6246;banales;Si sabemos que vamos a verlas, has de tener pensado de antemano lo que vamos a hablar con ellas, y mejor si buscamos temas banales y nada de conversaciones profundas, y si sabes que hay algún tema en el que esa persona se sienta a gusto, intenta hablar de eso y recuerda poner distancia en cuanto te sea posible.;triviales, superficiales
215;6247;antítesis;Pero si eres de esos a los que les cuesta no empatizar con los que te rodean, hasta el punto de sufrir lo que ellos sufren, o ponerse de mal humor si ellos lo están, lo mejor será que busques en tu entorno y compartas tu tiempo con la antítesis de las “personas tóxicas”, que son las “personas medicina”, que son esas que te sientan bien.;oposición, contraste
216;265;promover;Bajo esta hipótesis, en líneas generales algunas de las recomendaciones para afrontar una madurez más activa y saludable son promover la actividad física, favorecer la alimentación sana, cuidar la ergonomía para prevenir lesiones de espalda, fomentar las revisiones médicas y evitar hábitos nocivos, como el tabaco o el alcohol.;fomentar
216;440;prioritario;Los mayores son personas que en su mayoría tienen reducida o condicionada su movilidad, por ello un factor prioritario es que sus viviendas sean confortables y accesibles, cosa que se consigue, entre otras medidas, a través de salva escaleras y elevadores verticales cuya inversión ofrecen tanto calidad de vida, como seguridad ante caídas o resbalones, tan perjudiciales a esa edad.;fundamental, importante
216;936;evidente;Por ello, la solución es evidente: debemos prolongar la salud y la actividad, gestionando nuestra forma de vida.;clara, obvia
216;1500;satisfacción;La planificación de este tipo de eventos ejercita la memoria y llena de satisfacción.;gozo, placer
216;2000;implica;Este panorama de envejecimiento de la población europea implica retos importantes en nuestro futuro, ya que afecta a varios temas por resolver: la falta de competencias electrónicas, la reducción del potencial económico, el aumento de los gastos médicos, los conflictos intergeneracionales, etc.;supone
216;2100;asesoramiento;aunque, por supuesto, deberán contar con el asesoramiento médico.;consejo
216;3414;panorama;Este panorama de envejecimiento de la población europea implica retos importantes en nuestro futuro, ya que afecta a varios temas por resolver: la falta de competencias electrónicas, la reducción del potencial económico, el aumento de los gastos médicos, los conflictos intergeneracionales, etc.;perspectiva, expectativa
216;3573;nocivos;De hecho, se prevé que para 2030, hayan aumentado algunos hábitos nocivos como el sedentarismo (89,7%), las malas costumbres nutricionales (85,3%) y el estrés (76,5%), frente a otros como el consumo de tabaco (19,1%), drogas (13,2%) y alcoholismo (11,8%).;perjudiciales
216;3573;nocivos;Bajo esta hipótesis, en líneas generales algunas de las recomendaciones para afrontar una madurez más activa y saludable son promover la actividad física, favorecer la alimentación sana, cuidar la ergonomía para prevenir lesiones de espalda, fomentar las revisiones médicas y evitar hábitos nocivos, como el tabaco o el alcohol.;dañinos, malos
216;3710;ejercita;La planificación de este tipo de eventos ejercita la memoria y llena de satisfacción.;entrena
216;3779;competencias;Este panorama de envejecimiento de la población europea implica retos importantes en nuestro futuro, ya que afecta a varios temas por resolver: la falta de competencias electrónicas, la reducción del potencial económico, el aumento de los gastos médicos, los conflictos intergeneracionales, etc.;habilidades
216;4048;auguran;Por todo ello, diversos estudios auguran que en el futuro tendremos que trabajar después de los 65 años;vaticinan, predicen, pronostican
216;4340;nutricionales;De hecho, se prevé que para 2030, hayan aumentado algunos hábitos nocivos como el sedentarismo (89,7%), las malas costumbres nutricionales (85,3%) y el estrés (76,5%), frente a otros como el consumo de tabaco (19,1%), drogas (13,2%) y alcoholismo (11,8%).;alimentarias
216;5266;potencial;Este panorama de envejecimiento de la población europea implica retos importantes en nuestro futuro, ya que afecta a varios temas por resolver: la falta de competencias electrónicas, la reducción del potencial económico, el aumento de los gastos médicos, los conflictos intergeneracionales, etc.;capacidad
216;6250;conflictos intergeneracionales;Este panorama de envejecimiento de la población europea implica retos importantes en nuestro futuro, ya que afecta a varios temas por resolver: la falta de competencias electrónicas, la reducción del potencial económico, el aumento de los gastos médicos, los conflictos intergeneracionales, etc.;problemas entre generaciones
216;6251;conflictos;Este panorama de envejecimiento de la población europea implica retos importantes en nuestro futuro, ya que afecta a varios temas por resolver: la falta de competencias electrónicas, la reducción del potencial económico, el aumento de los gastos médicos, los conflictos intergeneracionales, etc.;problemas, problemas
216;6252;intergeneracionales;Este panorama de envejecimiento de la población europea implica retos importantes en nuestro futuro, ya que afecta a varios temas por resolver: la falta de competencias electrónicas, la reducción del potencial económico, el aumento de los gastos médicos, los conflictos intergeneracionales, etc.;entre generaciones
216;6254;competencias electrónicas;Este panorama de envejecimiento de la población europea implica retos importantes en nuestro futuro, ya que afecta a varios temas por resolver: la falta de competencias electrónicas, la reducción del potencial económico, el aumento de los gastos médicos, los conflictos intergeneracionales, etc.;habilidades electrónicas
216;6257;potencial económico;Este panorama de envejecimiento de la población europea implica retos importantes en nuestro futuro, ya que afecta a varios temas por resolver: la falta de competencias electrónicas, la reducción del potencial económico, el aumento de los gastos médicos, los conflictos intergeneracionales, etc.;capacidad económica
216;6260;seniors;El envejecimiento de la población y la sostenibilidad del sistema de pensiones obligarán a las empresas a contratar a más trabajadores seniors;mayores
216;6266;vinculadas;Prestando atención a las estadísticas, son las enfermedades cardiovasculares, seguidas de las cerebrovasculares, la primera causa de muerte en nuestro país y que están generadas, principalmente entre otras razones, por el sedentarismo y el estrés, muy vinculadas en numerosas ocasiones al trabajo;relacionadas
216;6267;deducir;Bajo este breve análisis, podemos deducir que la esperanza de vida puede aumentar, pero la calidad de vida tampoco está progresando en el mismo nivel;suponer, concluir
216;6268;progresando;Bajo este breve análisis, podemos deducir que la esperanza de vida puede aumentar, pero la calidad de vida tampoco está progresando en el mismo nivel;avanzando
216;6273;desempeña;En la llamada sociedad del conocimiento, la información desempeña un papel fundamental a la hora de reflejar el cambio de comportamiento de los individuos.;ejerce, tiene
216;6274;hipótesis;Bajo esta hipótesis, en líneas generales algunas de las recomendaciones para afrontar una madurez más activa y saludable son promover la actividad física, favorecer la alimentación sana, cuidar la ergonomía para prevenir lesiones de espalda, fomentar las revisiones médicas y evitar hábitos nocivos, como el tabaco o el alcohol.;suposición, conjetura
216;6276;ergonomía;Bajo esta hipótesis, en líneas generales algunas de las recomendaciones para afrontar una madurez más activa y saludable son promover la actividad física, favorecer la alimentación sana, cuidar la ergonomía para prevenir lesiones de espalda, fomentar las revisiones médicas y evitar hábitos nocivos, como el tabaco o el alcohol.;adaptación
216;6279;óptimos;Adquirir conocimientos por placer y no por obligación da lugar a óptimos resultados.;buenos
217;522;padecen;"La artritis es una enfermedad inflamatoria que no sólo afecta a nivel articular, sino que puede provocar problemas extra-articulares; de hecho las personas que la padecen son más propensas a tener una afectación pulmonar y de las vías aéreas superiores, especialmente si fuman";sufren
217;662;factores;Sin embargo, existen otros factores ambientales que también pueden interferir en la actividad de la enfermedad, como es el tabaco;causas, agentes, elementos
217;662;factores;Teniendo en cuenta que los factores expuestos pueden agravar el estado de salud de las personas con artritis, el mes de marzo la campaña se centra en los hábitos de vida saludables para que se tome conciencia de que estas personas no sólo deben vigilar sus articulaciones, sino que deben ¡Cuidarse al completo;causas, circunstancias
217;818;remisión;Además, existen estudios que indican que el exceso de peso también puede reducir los efectos del tratamiento farmacológico con anti-TNF y con FAMEs, mientras que la obesidad disminuye las probabilidades de alcanzar la remisión de la artritis;disminución, bajada, moderación
217;1008;patología;El sobrepeso no sólo supone una sobrecarga mecánica de las articulaciones, sino que genera un ambiente pro inflamatorio que hace que los efectos de la patología sean más agresivos y difíciles de controlar”.;enfermedad
217;1096;incrementan;“La artritis es un factor de riesgo cardiovascular, más incluso que cualquier otra enfermedad inflamatoria, pero si además le sumamos el tabaquismo, la hipertensión, o la obesidad, vamos sumando factores que incrementan este riesgo”, explica el Dr;aumentan
217;1797;fármacos;A su vez, varios estudios indican que los fumadores presentan una peor respuesta al tratamiento, al necesitar un mayor número y más dosis de fármacos;medicinas, medicamentos
217;4308;nutrición;Aunque no se han establecido pautas específicas para ellos, lo cierto es que los especialistas en dietética y nutrición sí dan recomendaciones nutricionales beneficiosas para estos pacientes;alimentación
217;4340;nutricionales;Aunque no se han establecido pautas específicas para ellos, lo cierto es que los especialistas en dietética y nutrición sí dan recomendaciones nutricionales beneficiosas para estos pacientes;alimenticias
217;5701;ligadas;La nutrición y la salud se encuentran íntimamente ligadas, y no lo iba a ser menos en las personas que padecen artritis;relacionadas
217;6283;pautas;La adherencia al tratamiento y seguir las pautas médicas son aspectos fundamentales en el control y la remisión de la artritis reumatoide, la artritis psoriásica, la artritis idiopática juvenil y la espondiloartritis;normas, consejos
217;6299;propensas;"La artritis es una enfermedad inflamatoria que no sólo afecta a nivel articular, sino que puede provocar problemas extra-articulares; de hecho las personas que la padecen son más propensas a tener una afectación pulmonar y de las vías aéreas superiores, especialmente si fuman";proclives, dados, propensas
217;6300;afectación;"La artritis es una enfermedad inflamatoria que no sólo afecta a nivel articular, sino que puede provocar problemas extra-articulares; de hecho las personas que la padecen son más propensas a tener una afectación pulmonar y de las vías aéreas superiores, especialmente si fuman";dolencia, enfermedad
217;6300;afectación;El estudio “Extra-articular disease manifestations in rheumatoid arthritis: incidence trens and risk factors over 46 years” indica que existe una mayor frecuencia de manifestaciones extra-articulares en las personas con artritis reumatoide fumadoras frente a los no fumadoras, siendo en ellos más común la aparición los nódulos reumatoides y la afectación pulmonar;dolencia, enfermedad
217;6311;nódulos;El estudio “Extra-articular disease manifestations in rheumatoid arthritis: incidence trens and risk factors over 46 years” indica que existe una mayor frecuencia de manifestaciones extra-articulares en las personas con artritis reumatoide fumadoras frente a los no fumadoras, siendo en ellos más común la aparición los nódulos reumatoides y la afectación pulmonar;tumores, bultos, quistes
217;6312;afectación pulmonar;El estudio “Extra-articular disease manifestations in rheumatoid arthritis: incidence trens and risk factors over 46 years” indica que existe una mayor frecuencia de manifestaciones extra-articulares en las personas con artritis reumatoide fumadoras frente a los no fumadoras, siendo en ellos más común la aparición los nódulos reumatoides y la afectación pulmonar;enfermedad de los pulmones
217;6340;evolucione;En este aspecto, el doctor Juan Ángel Jover apunta, “Es muy difícil que una persona con obesidad mórbida y artritis, evolucione bien;progrese
217;6366;carbonización;Evitar cocinar a temperaturas muy fuerte que genere la carbonización de la carne o el pescado.;calcinar, quemar
217;6372;pautada;Tener en cuenta los niveles de la vitamina D para prevenir la osteoporosis, si es necesario a través de la suplementación pautada y guida por un especialista.;guiada, dirigida
218;218;generar;En la infancia, los alimentos que suelen generar más alergias son el huevo y la leche de vaca, en especial en los menores de 5 años, aunque tiende a desaparecer con la edad.;provocar
218;662;factores;La Organización Mundial de la Salud establece que seis de los siete factores determinantes de la salud están ligados a la alimentación y la actividad física;causas, circunstancias
218;732;patologías;De hecho, algunos estudios han apuntado en los últimos años que la nutrición pre y posnatal condiciona la salud a largo plazo y el riesgo de padecer determinadas patologías como puede ser la obesidad, el asma o la hipertensión.;enfermedades
218;741;disminuir;Realizar 5 comidas al día y disminuir el tamaño de las raciones.;reducir
218;825;incrementado;El número de niños que sufren malnutrición en España se ha incrementado en los últimos años como consecuencia del aumento de la pobreza por la situación de crisis económica;aumentado
218;828;saludable;La comida debe ser una experiencia grata para el niño, por lo que se deben preparar menús atractivos y apetecibles, promocionando la recuperación de la cocina tradicional saludable;sana
218;948;determinantes;La Organización Mundial de la Salud establece que seis de los siete factores determinantes de la salud están ligados a la alimentación y la actividad física;concluyentes
218;972;abordar;La publicación, impulsada por la Cátedra Ordesa de Nutrición Infantil, conjuntamente con la Asociación Española de Pediatría, la Fundación Española de Nutrición y el Consejo General de Colegios Oficiales de Farmacéuticos, hace un análisis global de la nutrición infantil, recoge los principales datos, sugiere recomendaciones y propone retos a abordar en el futuro.;tratar, afrontar
218;1245;requerimientos;Los requerimientos nutricionales deben ser similares a los de otro niño sano para no tener descompensaciones metabólicas y no afectar a su normal crecimiento y desarrollo.;necesidades
218;1330;padecer;Los primeros años de nuestra vida marcarán en gran parte nuestros hábitos de alimentación y las enfermedades que podríamos padecer en la edad adulta;sufrir
218;1777;apuntan;Estudios recientes apuntan que la introducción tardía de la alimentación complementaria se asocia a un mayor riesgo de sensibilización alimentaria;explican
218;2792;incrementar;Incrementar el consumo de frutas y verduras a 5 raciones al día.;aumentar
218;2991;grata;La comida debe ser una experiencia grata para el niño, por lo que se deben preparar menús atractivos y apetecibles, promocionando la recuperación de la cocina tradicional saludable;agradable
218;3114;patrón;La alimentación infantil en España se aleja del patrón de dieta mediterránea y recibe una clara influencia del modelo occidentalizado;modelo
218;3277;prestigiosos;Más de un centenar de prestigiosos autores de diversas procedencias y especialidades han llevado a cabo, por primera vez, esta recopilación de todo el conocimiento sobre el estado actual de la alimentación infantil en España, recogiendo de manera integrada las debilidades y fortalezas, así como las oportunidades y retos a los que debemos enfrentarnos en el presente y en el futuro.;conocidos, famosos
218;3379;ligados;La Organización Mundial de la Salud establece que seis de los siete factores determinantes de la salud están ligados a la alimentación y la actividad física;relacionadas
218;3792;prioritaria;La lactancia materna es la nutrición prioritaria y más recomendada para los primeros 6 meses según los pediatras, por sus numerosos beneficios nutricionales, inmunológicos y psicológicos;preferente
218;4100;promotores;Por su cercanía a la población, los farmacéuticos se convierten en agentes del sistema de salud claves para el asesoramiento nutricional de la población y grandes promotores de hábitos saludables;impulsores
218;4308;nutrición;Una mala nutrición en la infancia aumenta el riesgo de padecer enfermedades en la etapa adulta;alimentación
218;4308;nutrición;De hecho, algunos estudios han apuntado en los últimos años que la nutrición pre y posnatal condiciona la salud a largo plazo y el riesgo de padecer determinadas patologías como puede ser la obesidad, el asma o la hipertensión.;alimentación
218;4308;nutrición;Estos son algunos de los datos que recoge el primer Libro Blanco de la Nutrición Infantil en España, que se ha presentado el 26 de noviembre en Barcelona;alimentación
218;4308;nutrición;La publicación, impulsada por la Cátedra Ordesa de Nutrición Infantil, conjuntamente con la Asociación Española de Pediatría, la Fundación Española de Nutrición y el Consejo General de Colegios Oficiales de Farmacéuticos, hace un análisis global de la nutrición infantil, recoge los principales datos, sugiere recomendaciones y propone retos a abordar en el futuro.;alimentación, alimentación
218;4308;nutrición;La lactancia materna es la nutrición prioritaria y más recomendada para los primeros 6 meses según los pediatras, por sus numerosos beneficios nutricionales, inmunológicos y psicológicos;alimentación
218;4308;nutrición;Impacto de la crisis económica en la nutrición infantil;alimentación
218;4308;nutrición;Según los autores del Libro Blanco de la Nutrición Infantil en España es necesario mejorar la prevención y detección de la malnutrición y corregir sus principales causas;alimentación
218;4308;nutrición;Primer Libro Blanco de la Nutrición Infantil Española;alimentación
